strategy,engine_id,n_cycles,health_rmse,health_mae,health_ci_coverage
periodic,53,164,0.07119103678339307,0.05072734247690812,0.6158536585365854
periodic,54,121,0.05480029470852581,0.03881801095106745,0.7272727272727273
periodic,55,113,0.08088479696455259,0.057528656105527605,0.5929203539823009
periodic,56,136,0.1223729519157138,0.08279466054490674,0.6323529411764706
periodic,57,160,0.08925211145807616,0.058945950686981594,0.66875
periodic,58,176,0.06721353704699036,0.04489693334046319,0.6988636363636364
periodic,59,94,0.06603103694976246,0.04745047103457816,0.574468085106383
periodic,60,147,0.08864247210497772,0.05947242516893104,0.6530612244897959
periodic,61,159,0.06274845096180105,0.047479719832894056,0.6352201257861635
periodic,62,232,0.04687350381415914,0.03411526790766994,0.7413793103448276
periodic,63,155,0.09189274318260848,0.057637587426655326,0.7290322580645161
periodic,64,168,0.07903066137719732,0.05603221171487216,0.6011904761904762
periodic,65,71,0.07082144734986336,0.054203006613194576,0.6056338028169014
periodic,66,147,0.10211717673012788,0.07023752585486942,0.6190476190476191
periodic,67,71,0.10827609004519675,0.08857227308788758,0.29577464788732394
periodic,68,187,0.07148130969696495,0.050693017907836875,0.6203208556149733
periodic,69,54,0.1468771207908503,0.12966755460354568,0.12962962962962962
periodic,70,152,0.08490266716343386,0.05349918895908265,0.6842105263157895
periodic,71,68,0.09271489437797273,0.07553216226266142,0.36764705882352944
periodic,72,131,0.07143267418044477,0.05186131759669164,0.6106870229007634
periodic,73,112,0.06602171527664619,0.0460253882656893,0.6964285714285714
periodic,74,137,0.09195197878500606,0.060826228580186124,0.635036496350365
periodic,75,88,0.09609237761345099,0.07662360283664214,0.375
periodic,76,205,0.058624678851768565,0.04264425202645806,0.697560975609756
periodic,77,162,0.07110087886485794,0.05016880158215598,0.6604938271604939
periodic,78,72,0.06628036523460706,0.04943299786182402,0.5555555555555556
periodic,79,101,0.09036396369311774,0.07014147701418616,0.48514851485148514
periodic,80,133,0.08866365365502882,0.05863793134045037,0.6466165413533834
periodic,81,213,0.06566201825088813,0.046263338463237866,0.647887323943662
periodic,82,162,0.07717374400508914,0.057397624539273794,0.5370370370370371
periodic,83,73,0.10656912119017412,0.08137769563275155,0.4246575342465753
periodic,84,172,0.0848326994698605,0.05535457801233128,0.6802325581395349
periodic,85,34,0.21351208023726378,0.20381894255894362,0.0
periodic,86,110,0.10545204849792926,0.07509769590079653,0.5363636363636364
periodic,87,56,0.09816250503329697,0.08348750875132592,0.21428571428571427
periodic,88,68,0.15913161514426868,0.1300414439224607,0.25
periodic,89,177,0.08205761808072567,0.0506230487926246,0.7627118644067796
periodic,90,146,0.09388680553300427,0.06349922473845732,0.636986301369863
periodic,91,234,0.09275922636753545,0.05505944927059306,0.7905982905982906
periodic,92,150,0.11277917591830672,0.07768456951258772,0.6066666666666667
periodic,93,244,0.08619572423101235,0.0518683557059503,0.7663934426229508
periodic,94,133,0.11013779688141602,0.07281880730924688,0.6015037593984962
periodic,95,89,0.08985138223058443,0.06915414560422686,0.43820224719101125
periodic,96,97,0.06889235747794696,0.050549415547039823,0.6701030927835051
periodic,97,134,0.06743028409584229,0.047122297346551434,0.664179104477612
periodic,98,121,0.09737747750236153,0.07329031901605902,0.45454545454545453
periodic,99,97,0.06245675808501474,0.04484229226023655,0.6391752577319587
periodic,100,198,0.059318178363366,0.04111950734747056,0.7323232323232324
