strategy,engine_id,n_cycles,health_rmse,health_mae,health_ci_coverage
one_shot,1,233,0.06649084466193185,0.04147468783446312,0.7939914163090128
one_shot,2,124,0.10400320002717665,0.06575943114541531,0.7016129032258065
one_shot,3,234,0.08440855794993296,0.04807701903560698,0.8162393162393162
one_shot,4,68,0.1427194190684884,0.10808542097580404,0.39705882352941174
one_shot,5,138,0.062401914156413836,0.04233009032923398,0.6594202898550725
one_shot,6,64,0.14323989635605752,0.11190639642434899,0.390625
one_shot,7,158,0.09587562070320824,0.05873600990335237,0.7025316455696202
one_shot,8,192,0.0802357148581177,0.048561244523127885,0.78125
one_shot,9,238,0.06660992062216291,0.03989013256598657,0.7941176470588235
one_shot,10,131,0.09919901119311803,0.06633003339968718,0.6030534351145038
one_shot,11,103,0.1212528332084347,0.07966741706865015,0.6116504854368932
one_shot,12,146,0.09610530144162371,0.055895119675217216,0.7465753424657534
one_shot,13,65,0.13816725571654329,0.10840003824787915,0.3076923076923077
one_shot,14,169,0.08908819752532306,0.053872550232017584,0.7396449704142012
one_shot,15,112,0.08654028260874662,0.05936492446951057,0.6339285714285714
one_shot,16,126,0.056336826298666064,0.04001885050553802,0.6746031746031746
one_shot,17,230,0.06434819544658794,0.037208921055695975,0.8217391304347826
one_shot,18,244,0.055229216582099706,0.036649783036452714,0.7459016393442623
one_shot,19,115,0.08613813237302836,0.055652263238747106,0.6782608695652174
one_shot,20,207,0.07335044301587286,0.04558903331998965,0.748792270531401
one_shot,21,263,0.04862972547186421,0.0354414914840269,0.7072243346007605
one_shot,22,119,0.0863863218192285,0.05695239462849361,0.6554621848739496
one_shot,23,405,0.051755236880950906,0.030934009215912762,0.8790123456790123
one_shot,24,475,0.05082151992445808,0.03196329324990394,0.8336842105263158
one_shot,25,169,0.09113899947633984,0.05323532492878796,0.757396449704142
one_shot,26,130,0.08639172649917472,0.05814044710046228,0.6153846153846154
one_shot,27,104,0.11361368313588506,0.07052305129430768,0.6634615384615384
one_shot,28,70,0.1132770037674144,0.0826732262541455,0.5
one_shot,29,89,0.1138043091968471,0.07985908770837775,0.5393258426966292
one_shot,30,333,0.04545317981617917,0.029996190481597403,0.8138138138138138
one_shot,31,152,0.08528336046104165,0.05247249074633393,0.7039473684210527
one_shot,32,120,0.11327389046772557,0.07208527815577677,0.65
one_shot,33,180,0.07783406520147322,0.04736658725693439,0.7444444444444445
one_shot,34,105,0.11716453547957709,0.07612168751500753,0.6571428571428571
one_shot,35,144,0.08443903570127477,0.05266631158390681,0.7083333333333334
one_shot,36,90,0.09471721827276111,0.0687147959228852,0.5222222222222223
one_shot,37,47,0.15129220883182593,0.1277053413207206,0.19148936170212766
one_shot,38,133,0.09270765540594447,0.05883240324943221,0.706766917293233
one_shot,39,310,0.05185600052129675,0.03680809390874221,0.7
one_shot,40,313,0.05433422143875929,0.034752394300778956,0.7955271565495208
one_shot,41,101,0.09317183311582804,0.06580801523641572,0.5643564356435643
one_shot,42,87,0.1335836975092314,0.09309385116690892,0.5747126436781609
one_shot,43,133,0.07491612363246312,0.049375388578565216,0.6842105263157895
one_shot,44,146,0.1009254639843622,0.06077047318698859,0.726027397260274
one_shot,45,88,0.10376343924534676,0.07405513866198513,0.5
one_shot,46,180,0.07026431132201885,0.05100775370203175,0.5833333333333334
one_shot,47,56,0.14601347403940282,0.12058495306909434,0.23214285714285715
one_shot,48,179,0.08897644987774932,0.05087649490196023,0.770949720670391
one_shot,49,211,0.056221228180850215,0.03720301253547648,0.7156398104265402
one_shot,50,147,0.09703006353218888,0.05893693055634188,0.7482993197278912
one_shot,51,118,0.10152117576098979,0.06548338099360626,0.6610169491525424
one_shot,52,38,0.16569210131961035,0.15185730213644855,0.02631578947368421
one_shot,53,108,0.10374120399167891,0.06810275084498695,0.6018518518518519
one_shot,54,50,0.1513693979033517,0.13196172433498737,0.12
one_shot,55,203,0.08048264114014984,0.048604163461593866,0.7438423645320197
one_shot,56,162,0.09261472901200397,0.05695694769188908,0.7160493827160493
one_shot,57,158,0.09087840237856036,0.056642355180776885,0.7088607594936709
one_shot,58,119,0.09747193298869081,0.06424244794012324,0.5546218487394958
one_shot,59,149,0.09508438845992348,0.05771137623354864,0.6912751677852349
one_shot,60,112,0.1086360802456613,0.0698476882243632,0.6339285714285714
one_shot,61,78,0.09715119866756265,0.07006283505151537,0.5512820512820513
one_shot,62,224,0.05612218151188523,0.038580940919516644,0.6696428571428571
one_shot,63,137,0.09264809291448885,0.056502136593293166,0.708029197080292
one_shot,64,271,0.050704679024386065,0.03566983585435802,0.7306273062730627
one_shot,65,79,0.10947553670667856,0.07973756369708174,0.5063291139240507
one_shot,66,122,0.10722699325281984,0.06469297786003746,0.7131147540983607
one_shot,67,186,0.08242416222278841,0.04843443226982159,0.7580645161290323
one_shot,68,188,0.05579879866410324,0.03572456576208199,0.7659574468085106
one_shot,69,105,0.1015652863306252,0.0698211168551141,0.5523809523809524
one_shot,70,84,0.12564448913173634,0.08884407918728583,0.5
one_shot,71,367,0.056051879751899104,0.0342672021631143,0.8256130790190735
one_shot,72,232,0.056172128801512365,0.036787841353263094,0.8189655172413793
one_shot,73,109,0.09478962734729382,0.06439636158318515,0.5963302752293578
one_shot,74,68,0.12291367430962793,0.0937947582001973,0.36764705882352944
one_shot,75,191,0.06045695026682926,0.04183592615856011,0.7120418848167539
one_shot,76,180,0.07512097618836289,0.04568694232274371,0.7666666666666667
one_shot,77,381,0.05035456612657989,0.03049551696658862,0.863517060367454
one_shot,78,279,0.057864794560012346,0.03696443851236304,0.7885304659498208
one_shot,79,170,0.08704717606271009,0.052703717439122166,0.7176470588235294
one_shot,80,85,0.07491468595725943,0.05433176640311935,0.5647058823529412
one_shot,81,155,0.0804593377142954,0.05718438024839052,0.5935483870967742
one_shot,82,194,0.0771818543939842,0.05203807211931847,0.6443298969072165
one_shot,83,168,0.08887303088017007,0.05327195274681901,0.7619047619047619
one_shot,84,76,0.12003012349316258,0.09233595728793491,0.3815789473684211
one_shot,85,118,0.090725422787669,0.06328793845661197,0.559322033898305
one_shot,86,174,0.08806554497218144,0.050236733582410785,0.764367816091954
one_shot,87,218,0.06867766553524038,0.041438782664016245,0.7614678899082569
