strategy,engine_id,n_cycles,health_rmse,health_mae,health_ci_coverage
fixed_parameters,88,41,0.13671492447769493,0.1245969892766815,0.0
fixed_parameters,89,120,0.0718440317409949,0.05663751969950668,0.425
fixed_parameters,90,206,0.06788357552500882,0.042586392083017066,0.6990291262135923
fixed_parameters,91,56,0.14013792090136007,0.1248980621303619,0.05357142857142857
fixed_parameters,92,266,0.06387728355038107,0.04645543919794216,0.556390977443609
fixed_parameters,93,158,0.07345767371517861,0.05157188257419643,0.5949367088607594
fixed_parameters,94,333,0.0621041345258657,0.04149794272813614,0.6486486486486487
fixed_parameters,95,213,0.06140473728797304,0.03729868772673964,0.7417840375586855
fixed_parameters,96,358,0.06892486950502459,0.03795616249942626,0.8128491620111732
fixed_parameters,97,95,0.0905814921550055,0.06574405078913027,0.4842105263157895
fixed_parameters,98,182,0.08075658270796748,0.050061917985683164,0.6813186813186813
fixed_parameters,99,289,0.06166754548221155,0.044828566200528906,0.5813148788927336
fixed_parameters,100,247,0.05374637720209724,0.040834966545784245,0.6275303643724697
